County,City,Town,Address,Hospital_Name,Hospital_Type,Latitude,Longitude
경상남도,창원시,마산합포구,덕동동 169번지,의료법인성인의료재단이에이씨창원요양병원,요양병원(일반요양병원),35.1420175,128.5787562
경상북도,경주시,건천읍,송선리 936번지,신경주요양병원,요양병원(일반요양병원),35.8224281,129.0725591
전라북도,익산시,함열읍,석매리 1147번지 1호,엔젤의료재단 엔젤요양병원,요양병원(일반요양병원),36.0528484,126.960664
전라북도,전주시,덕진구,송천동1가 474번지 2호,전주신세계정형외과병원,병원,35.8594955,127.1206777
경상남도,김해시,내동,1123번지 4호,우리여성병원,병원,35.2388223,128.8671463
경상북도,영주시,가흥동,1119번지,의료법인 영주의료재단 명품요양병원,,36.8247581,128.5979523
경상북도,영주시,가흥2동,1119번지,의료법인영주의료재단명품요양병원,요양병원(일반요양병원),36.8247581,128.5979523
경상북도,예천군,예천읍,동본리 225번지 1호 1호,의료법인 벽산의료재단 경희요양병원,,36.6573753,128.4672382
경상남도,창원시,마산합포구,동성동 58번지 1호,한일요양병원,요양병원(일반요양병원),35.2056977,128.5781042
전라북도,전주시,완산구,효자동2가 1326번지 2호,미르피아 여성병원,병원,35.8031737,127.1023074
경상북도,포항시,북구,죽도동 48번지 23호 23호,오거리사랑요양병원,의사,36.0322943,129.3659469
전라북도,전주시,덕진구,인후동1가 500번지 77호,의료법인 디딤의료재단 우리요양병원,요양병원(일반요양병원),35.8393109,127.1611052
경상남도,통영시,무전동,989번지 5호 통영고려병원,통영고려병원,병원,34.8586457,128.4289032
전라남도,함평군,학교면,월산리 1246번지,함평군공립요양병원,,35.0487046,126.5365887
경상남도,김해시,대청동,313번지 2호,메가병원,병원,35.1912526,128.8035368
전라남도,목포시,상동,195번지,의료법인효경의료재단 효성요양병원,,34.8138756,126.4162142
전라남도,목포시,상동,195번지,효성요양병원,요양병원(일반요양병원),34.8138756,126.4162142
전라북도,군산시,수송동,"30번지 1호 ,수송동30-13",노블한방병원,한방병원,35.9701607,126.7142264
경상북도,포항시,북구,죽도동 96번지 45호 45호,정다운요양병원,의사,36.031976,129.3664383
전라북도,전주시,완산구,효자동2가 238번지 3호,전주우리들병원,병원,35.8023937,127.107512
경상북도,영주시,가흥동,1729번지 3호 3호,영주자인병원,의사,36.8166231,128.6057249
경상북도,구미시,임수동,92번지 13호 13호,의료법인 갑을의료재단 갑을구미재활병원,,36.1107241,128.4041312
전라북도,임실군,임실읍,이도리,임실중앙요양병원,요양병원(일반요양병원),35.618013,127.280298
전라북도,전주시,덕진구,송천동2가 636번지 11호,메디오투한방병원,한방병원,35.8716861,127.1164296
전라남도,광양시,마동,873번지,의료법인현경의료재단 광양서울병원,,34.9572463,127.6913855
전라남도,광양시,마동,873번지,의료법인 현경의료재단 광양서울병원,종합병원,34.9572463,127.6913855
경상남도,사천시,사천읍,선인리 313번지 1호,의료법인 행복한의료재단 사천중앙요양병원,요양병원(일반요양병원),35.0791285,128.0969545
경상남도,창원시,진해구,"용원동 1214-18 1층(102호), 2~5층",우리병원,병원,35.1005095,128.8107984
경상남도,양산시,북부동,483번지 14호,의료법인 인경의료재단 홍익요양병원,요양병원(일반요양병원),35.3468275,129.0384273
전라남도,보성군,벌교읍,옥전리 269번지 9호,보성요양병원,요양병원(일반요양병원),34.8349586,127.2723423
전라북도,전주시,완산구,삼천동1가 306번지 14호,한솔요양병원,요양병원(일반요양병원),35.7920963,127.1171357
경상남도,김해시,삼정동,"599번지 1호 3,4층",아이사랑병원,병원,35.2295158,128.8940526
전라북도,완주군,삼례읍,삼례리 924-12,의료법인 일암의료재단 고려병원,병원,35.9097506,127.0744318
전라북도,전주시,덕진구,송천동1가 107번지 179호,전주 정드림요양병원,요양병원(일반요양병원),35.8631322,127.129381
전라남도,보성군,벌교읍,회정리 435번지 5호,제석의료재단보광요양병원,요양병원(일반요양병원),34.8474955,127.3514429
전라남도,화순군,화순읍,일심리 501번지,백재활요양병원,요양병원(일반요양병원),35.0637263,126.9963593
전라북도,전주시,덕진구,여의동 558번지 4호,나은요양병원,요양병원(일반요양병원),35.8650345,127.0799142
경상북도,영덕군,영덕읍,남산리 26번지,의료법인 영덕의료재단 영덕효요양병원,의사,36.4010976,129.3731628
경상북도,영주시,가흥2동,531번지,의)기호의료재단 청하요양병원,요양병원(일반요양병원),36.835216,128.6096228
경상남도,창원시,성산구,"상남동 10번지 1호 SH빌딩 402호, 5-9층",창원자생한방병원,한방병원,35.222567,128.6868346
경상남도,창원시,마산합포구,자산동 29번지 20호,의료법인영민의료재단소망노인전문병원,요양병원(노인병원),35.2055406,128.5676328
경상남도,창원시,마산합포구,자산동 29번지 20호 20호,의료법인 영민의료재단 소망노인전문병원,,35.2055406,128.5676328
전라북도,전주시,완산구,서완산동1가 483번지,온고을재활의학과병원,병원,35.8122114,127.1397591
경상남도,창원시,마산합포구,창포동3가 8번지 2호,신마산서울아동병원,병원,35.1813529,128.5607294
전라북도,전주시,덕진구,반월동 251번지 1호,한빛의료소비자생활협동조합 마음편한요양병원,요양병원(일반요양병원),35.8724876,127.0751497
경상남도,김해시,전하동,9-8,한가족요양병원,요양병원(일반요양병원),35.224668,128.8725864
경상남도,창원시,진해구,충무동 55번지 19호,참좋은요양병원,요양병원(일반요양병원),35.1521781,128.6665914
경상남도,사천시,향촌동,441번지 5호,의료법인 덕산의료재단 한마음노인요양병원,요양병원(일반요양병원),34.9351996,128.0974543
전라북도,군산시,조촌동,777번지,의료법인성하의료재단누가병원,병원,35.975163,126.7335873
전라남도,목포시,대양동,265번지 25호 25호,의료법인새한의료재단 목포성심요양병원,,34.8382179,126.4241479
전라남도,목포시,대양동,265번지 25호,의료법인 새한의료재단 목포성심요양병원,요양병원(일반요양병원),34.8382179,126.4241479
경상북도,영주시,가흥동,1381번지 55호 55호,영주삼봉병원,의사,36.8298817,128.6131475
전라남도,나주시,노안면,오정리 313번지 1호,즐거운요양병원,요양병원(일반요양병원),35.0875453,126.6833972
경상남도,김해시,대청동,"61-1 장유엔트로빌딩 7,8,9층",사단법인한국경로복지회 우리요양병원,요양병원(일반요양병원),35.1938611,128.7974085
경상북도,구미시,진평동,1023번지 1호 1호,의료법인 여연의료재단 인동엘리트치과병원,,36.1071355,128.417789
경상북도,구미시,진평동,1023번지 1호,의료법인여연의료재단인동엘리트치과병원,치과병원,36.1071355,128.417789
전라남도,화순군,화순읍,일심리 76번지,화순군립요양병원,요양병원(일반요양병원),35.0618664,127.0024604
경상남도,김해시,무계동,163-2 2~5층,재단법인그루터기장유은혜요양병원,요양병원(일반요양병원),35.2011854,128.8148303
경상북도,경산시,갑제동,645번지 4호 4호,의료법인 벽삼의료재단 우리세명병원,,35.8179195,128.771958
경상북도,경산시,갑제동,"645번지 4호 지하2층, 지상2층",의료법인 벽삼의료재단우리세명병원,정신병원,35.8179195,128.771958
경상남도,창원시,마산회원구,석전동 224번지 8호,베스트수병원,병원,35.2357357,128.5808776
전라남도,목포시,상동,890번지 2호 2호,의료법인동명의료재단 동명한방병원,한의사,34.8034549,126.4202738
전라남도,목포시,상동,890번지 2호 1필지,동명한방병원,한방병원,34.8034549,126.4202738
경상북도,안동시,풍산읍,막곡리 483번지,의료법인 인덕의료재단 복주요양병원,요양병원(일반요양병원),36.5795793,128.6678427
경상북도,안동시,풍산읍,막곡리 483번지,의료법인인덕의료재단 복주요양병원,,36.5795793,128.6678427
경상북도,울진군,울진읍,연지리 119번지,울진군의료원요양병원,요양병원(일반요양병원),36.992588,129.4102
경상북도,경산시,중방동,"870번지 6호 (2층,3층)",경산라온치과병원,치과병원,35.8245146,128.7389169
전라남도,목포시,산정동,1385번지 1호 1호,목포예향병원,의사,34.7915709,126.4024636
경상남도,창원시,마산합포구,진북면 인곡리 348번지 외 7필지,의료법인한길사랑의료재단현대사랑병원,정신병원,35.1324047,128.4475487
전라북도,전주시,완산구,서신동 805번지,지리산한방병원,한방병원,35.830928,127.1162645
전라남도,순천시,조례동,571번지 1호 7필지,미즈여성아동병원,병원,34.9603928,127.5222377
전라남도,담양군,대덕면,운암리 364번지 15호 15호,아름다운 명문한방병원,한의사,35.2491085,127.0488527
경상북도,경주시,성건동,340번지 4호,의료법인 송암의료재단 중앙요양병원,요양병원(일반요양병원),35.8433743,129.2068287
전라북도,김제시,금구면,낙성리 359번지 25호,희망병원,정신병원,35.8074184,127.0011845
전라북도,익산시,영등동,260번지 24호,영등한방병원,한방병원,35.9504737,126.9726386
전라남도,순천시,조례동,1719번지 15호,순천우리병원,병원,34.9524264,127.5155985
경상북도,포항시,남구,해도동 54번지 4호,의료법인현보의료재단포항해도요양병원,요양병원(일반요양병원),36.0211833,129.3693394
경상남도,양산시,491번지,2호,유성요양병원,요양병원(일반요양병원),35.344379,129.036177
경상남도,창원시,진해구,여좌동 812번지 8호 8,늘푸른요양병원,요양병원(일반요양병원),35.1527595,128.6715582
경상북도,경산시,백천동,4번지 2호 2호,의료법인 근원의료재단 경산중앙병원,,35.8084384,128.7407453
경상북도,경산시,백천동,7번지 1호 외15필지,의)근원의료재단 경산중앙병원,종합병원,35.8056309,128.7473699
경상북도,안동시,옥동,640번지 6호 (2.3.4층),라온치과병원,치과병원,36.5633619,128.7037789
전라북도,전주시,완산구,평화동1가 493번지 전주사랑병원,사랑요양병원,요양병원(일반요양병원),35.7917527,127.141399
경상남도,양산시,중부동,429번지 8호,양산중앙요양병원,요양병원(일반요양병원),35.3423087,129.0358639
경상남도,창원시,진해구,두동 1092번지,용원휴요양병원,요양병원(일반요양병원),35.1158731,128.7958518
전라북도,전주시,덕진구,산정동 857번지 2호,전주수한방병원,한방병원,35.8393043,127.1679877
전라남도,목포시,행복동,1가 6,의료법인 항운의료재단 목포요양병원,요양병원(일반요양병원),34.7865683,126.3879096
전라남도,목포시,행복동1가,6번지 0호 0호,의료법인항운의료재단 목포요양병원,의사,34.7865683,126.3879096
경상남도,창원시,마산회원구,두척동 303번지 1호,의료법인태산의료재단 큰사랑요양병원,요양병원(일반요양병원),35.2364176,128.5469318
경상남도,창녕군,창녕읍,교리 286번지 3호,태황의료재단한성병원,병원,35.5419449,128.4935134
경상남도,밀양시,삼랑진읍,안태리 산 59번지,좋은연인요양병원,요양병원(일반요양병원),35.417753,128.8676478
경상북도,경주시,용강동,1276번지 10호,의료법인 일원의료재단 늘푸른요양병원,요양병원(일반요양병원),35.8804568,129.2248615
경상남도,창원시,진해구,용원동 1217번지 2호,의료법인 심연의료재단 세명병원,병원,35.1014991,128.813583
전라남도,목포시,호남동,446번지,의료법인우성의료재단 목포실로암요양병원,,34.7955497,126.3868226
